,YearStart,YearEnd,LocationAbbr,Topic,Question,DataValueType,DataValue,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,LocationID,DataValueTypeID,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3,Latitude,Longitude,HealthCluster
0,2019,2019,AR,Diabetes,Diabetes among adults,Crude Prevalence,13.6,12.1,15.4,Sex,Male,5,CRDPREV,,,,,34.74865012400045,-92.27449074299966,1
1,2019,2019,ID,Diabetes,Diabetes among adults,Crude Prevalence,10.6,9.1,12.2,Sex,Male,16,CRDPREV,,,,,43.682630005000476,-114.3637300419997,2
2,2019,2019,IA,Asthma,Current asthma among adults,Crude Prevalence,10.3,9.1,11.7,Age,Age 18-44,19,CRDPREV,,,,,42.46940091300047,-93.81649055599968,0
3,2019,2019,IA,Mental Health,Depression among adults,Crude Prevalence,31.0,20.6,43.7,Race/Ethnicity,"Multiracial, non-Hispanic",19,CRDPREV,,,,,42.46940091300047,-93.81649055599968,0
4,2019,2019,LA,Mental Health,Depression among adults,Crude Prevalence,29.3,20.7,39.6,Race/Ethnicity,Hispanic,22,CRDPREV,,,,,31.31266064400046,-92.44568007099969,1
5,2019,2019,MD,Alcohol,Alcohol use among high school students,Crude Prevalence,21.0,19.6,22.4,Sex,Male,24,CRDPREV,,,,,39.29058096400047,-76.60926011099963,0
6,2019,2019,MD,Mental Health,Depression among adults,Crude Prevalence,19.2,18.0,20.4,Sex,Female,24,CRDPREV,,,,,39.29058096400047,-76.60926011099963,0
7,2019,2019,MS,Arthritis,Severe joint pain among adults with arthritis,Crude Prevalence,37.6,32.9,42.7,Sex,Male,28,CRDPREV,,,,,32.745510099000455,-89.53803082499968,1
8,2019,2019,MO,Tobacco,Current cigarette smoking among adults,Crude Prevalence,20.6,18.7,22.6,Sex,Male,29,CRDPREV,,,,,38.635790776000476,-92.56630005299968,2
9,2019,2019,NE,Diabetes,Diabetes among adults,Crude Prevalence,9.4,8.7,10.3,Sex,Female,31,CRDPREV,,,,,41.6410409880005,-99.36572062299967,0
10,2019,2019,NV,Alcohol,Alcohol use among high school students,Crude Prevalence,29.0,24.3,34.2,Grade,Grade 11,32,CRDPREV,,,,,39.493240390000494,-117.07184056399967,2
11,2019,2019,NV,Arthritis,Arthritis among adults,Crude Prevalence,46.1,41.3,51.0,Age,Age >=65,32,CRDPREV,,,,,39.493240390000494,-117.07184056399967,2
12,2019,2019,NV,Asthma,Current asthma among adults,Crude Prevalence,7.1,5.6,9.0,Sex,Male,32,CRDPREV,,,,,39.493240390000494,-117.07184056399967,2
13,2019,2019,NH,Arthritis,Arthritis among adults,Crude Prevalence,22.7,20.7,24.8,Sex,Male,33,CRDPREV,,,,,43.65595011300047,-71.50036091999965,0
14,2019,2019,NH,Disability,Adults with any disability,Crude Prevalence,24.4,22.2,26.8,Sex,Male,33,CRDPREV,,,,,43.65595011300047,-71.50036091999965,0
15,2019,2019,NY,Alcohol,Binge drinking prevalence among adults,Crude Prevalence,20.8,19.3,22.3,Sex,Male,36,CRDPREV,,,,,42.82700103200045,-75.54397042699964,0
16,2019,2019,NY,Arthritis,Physical inactivity among adults with arthritis,Crude Prevalence,26.8,23.7,30.2,Sex,Male,36,CRDPREV,,,,,42.82700103200045,-75.54397042699964,0
17,2019,2019,NC,Mental Health,Depression among adults,Crude Prevalence,15.1,13.3,17.1,Sex,Male,37,CRDPREV,,,,,35.466220975000454,-79.15925046299964,2
18,2019,2019,ND,Asthma,Current asthma among adults,Crude Prevalence,10.5,8.6,12.7,Age,Age 18-44,38,CRDPREV,,,,,47.47531977900047,-100.11842104899966,0
19,2019,2019,ND,Disability,Adults with any disability,Crude Prevalence,23.1,21.1,25.3,Sex,Male,38,CRDPREV,,,,,47.47531977900047,-100.11842104899966,0
20,2019,2019,OK,Diabetes,Diabetes among adults,Crude Prevalence,11.8,8.7,15.8,Race/Ethnicity,Hispanic,40,CRDPREV,,,,,35.47203135600046,-97.52107021399968,1
21,2019,2019,OK,Disability,Adults with any disability,Crude Prevalence,35.0,32.8,37.2,Sex,Male,40,CRDPREV,,,,,35.47203135600046,-97.52107021399968,1
22,2019,2019,OK,Mental Health,Depression among adults,Crude Prevalence,23.0,21.6,24.4,Overall,Overall,40,CRDPREV,,,,,35.47203135600046,-97.52107021399968,1
23,2019,2019,OK,Sleep,Short sleep duration among high school students,Crude Prevalence,83.0,77.7,87.3,Grade,Grade 11,40,CRDPREV,,,,,35.47203135600046,-97.52107021399968,1
24,2019,2019,OR,Tobacco,Current cigarette smoking among adults,Crude Prevalence,15.4,13.9,17.1,Sex,Male,41,CRDPREV,,,,,44.56744942400047,-120.15503132599969,2
25,2019,2019,PR,Alcohol,Alcohol use among high school students,Crude Prevalence,26.4,21.3,32.2,Sex,Male,72,CRDPREV,,,,,18.220833,-66.590149,1
26,2019,2019,PR,Immunization,Influenza vaccination among adults,Crude Prevalence,27.3,25.1,29.7,Sex,Male,72,CRDPREV,,,,,18.220833,-66.590149,1
27,2019,2019,RI,Diabetes,Diabetes among adults,Crude Prevalence,21.4,19.2,23.7,Age,Age >=65,44,CRDPREV,,,,,41.70828019300046,-71.52247031399963,0
28,2019,2019,RI,Tobacco,Current cigarette smoking among adults,Crude Prevalence,15.3,13.3,17.6,Sex,Male,44,CRDPREV,,,,,41.70828019300046,-71.52247031399963,0
29,2019,2019,SD,Asthma,Current asthma among adults,Crude Prevalence,9.2,7.8,10.9,Overall,Overall,46,CRDPREV,,,,,44.353130053000484,-100.3735306369997,0
30,2019,2019,TX,Disability,Adults with any disability,Crude Prevalence,28.1,26.6,29.7,Overall,Overall,48,CRDPREV,,,,,31.827240407000488,-99.42677020599967,2
31,2020,2020,ME,Mental Health,Depression among adults,Crude Prevalence,16.0,14.4,17.8,Sex,Male,23,CRDPREV,,,,,45.254228894000505,-68.98503133599962,2
32,2020,2020,NE,Tobacco,Current cigarette smoking among adults,Crude Prevalence,15.6,14.3,16.9,Sex,Male,31,CRDPREV,,,,,41.6410409880005,-99.36572062299967,0
33,2020,2020,NV,Asthma,Current asthma among adults,Crude Prevalence,8.0,6.1,10.5,Age,Age 18-44,32,CRDPREV,,,,,39.493240390000494,-117.07184056399967,2
34,2020,2020,NH,Disability,Adults with any disability,Crude Prevalence,16.9,14.4,19.8,Age,Age 18-44,33,CRDPREV,,,,,43.65595011300047,-71.50036091999965,0
35,2020,2020,NM,Tobacco,Current cigarette smoking among adults,Crude Prevalence,18.9,16.5,21.4,Sex,Male,35,CRDPREV,,,,,34.52088095200048,-106.24058098499967,2
36,2020,2020,NY,Tobacco,Current cigarette smoking among adults,Crude Prevalence,15.3,13.9,16.7,Age,Age 45-64,36,CRDPREV,,,,,42.82700103200045,-75.54397042699964,0
37,2020,2020,ND,Health Status,2 or more chronic conditions among adults,Crude Prevalence,14.7,13.0,16.5,Sex,Male,38,CRDPREV,,,,,47.47531977900047,-100.11842104899966,0
38,2020,2020,OH,Asthma,Current asthma among adults,Crude Prevalence,11.3,10.2,12.5,Age,Age 45-64,39,CRDPREV,,,,,40.06021014100048,-82.40426005599966,2
39,2020,2020,OH,Oral Health,No teeth lost among adults aged 18-64 years,Crude Prevalence,64.1,62.2,65.9,Sex,Female,39,CRDPREV,,,,,40.06021014100048,-82.40426005599966,2
40,2020,2020,OR,Sleep,Short sleep duration among adults,Crude Prevalence,29.8,27.8,32.0,Sex,Male,41,CRDPREV,,,,,44.56744942400047,-120.15503132599969,2
41,2020,2020,PA,Immunization,Influenza vaccination among adults,Crude Prevalence,50.1,48.3,52.0,Overall,Overall,42,CRDPREV,,,,,40.79373015200048,-77.86070029399963,0
42,2020,2020,RI,Diabetes,Diabetes among adults,Crude Prevalence,10.9,9.4,12.6,Sex,Male,44,CRDPREV,,,,,41.70828019300046,-71.52247031399963,0
43,2020,2020,TN,Disability,Adults with any disability,Crude Prevalence,33.9,30.8,37.1,Age,Age 45-64,47,CRDPREV,,,,,35.68094058000048,-85.77449091399967,1
44,2020,2020,TX,Disability,Adults with any disability,Crude Prevalence,24.7,22.4,27.0,Sex,Male,48,CRDPREV,,,,,31.827240407000488,-99.42677020599967,2
45,2020,2020,UT,Mental Health,Depression among adults,Crude Prevalence,30.1,28.6,31.7,Sex,Female,49,CRDPREV,,,,,39.360700171000474,-111.58713063499971,0
46,2020,2020,WV,Asthma,Current asthma among adults,Crude Prevalence,13.8,11.8,16.0,Age,Age 18-44,54,CRDPREV,,,,,38.66551020200046,-80.71264013499967,1
47,2020,2020,WV,Diabetes,Diabetes among adults,Crude Prevalence,17.2,11.5,24.8,Race/Ethnicity,"Black, non-Hispanic",54,CRDPREV,,,,,38.66551020200046,-80.71264013499967,1
48,2020,2020,WI,Mental Health,Depression among adults,Crude Prevalence,26.5,24.1,29.1,Sex,Female,55,CRDPREV,,,,,44.39319117400049,-89.81637074199966,2
49,2021,2021,AR,Asthma,Current asthma among adults,Crude Prevalence,8.0,6.5,9.8,Sex,Male,5,CRDPREV,,,,,34.74865012400045,-92.27449074299966,1
50,2021,2021,AR,Health Status,Frequent physical distress among adults,Crude Prevalence,14.6,13.4,16.0,Overall,Overall,5,CRDPREV,,,,,34.74865012400045,-92.27449074299966,1
51,2021,2021,CA,Health Status,Frequent physical distress among adults,Crude Prevalence,9.1,8.0,10.4,Sex,Male,6,CRDPREV,,,,,37.63864012300047,-120.99999953799971,2
52,2021,2021,DE,Arthritis,Arthritis among adults,Crude Prevalence,31.9,29.3,34.6,Sex,Female,10,CRDPREV,,,,,39.008830667000495,-75.57774116799965,2
53,2021,2021,GU,Arthritis,Physical inactivity among adults with arthritis,Crude Prevalence,48.5,29.9,67.6,Age,Age 45-64,66,CRDPREV,,,,,13.444304,144.793731,3
54,2021,2021,GU,"Nutrition, Physical Activity, and Weight Status",Obesity among adults,Crude Prevalence,42.0,33.3,51.3,Age,Age 45-64,66,CRDPREV,,,,,13.444304,144.793731,3
55,2021,2021,HI,Arthritis,Physical inactivity among adults with arthritis,Crude Prevalence,22.9,18.9,27.5,Sex,Male,15,CRDPREV,,,,,21.304850435000446,-157.85774940299973,0
56,2021,2021,IN,Diabetes,Diabetes among adults,Crude Prevalence,12.9,11.9,14.0,Sex,Male,18,CRDPREV,,,,,39.766910452000445,-86.14996019399968,2
57,2021,2021,IA,Mental Health,Depression among adults,Crude Prevalence,12.0,10.8,13.3,Sex,Male,19,CRDPREV,,,,,42.46940091300047,-93.81649055599968,0
58,2022,2022,LA,Asthma,Current asthma among adults,Crude Prevalence,6.9,5.6,8.4,Sex,Male,22,CRDPREV,,,,,31.31266064400046,-92.44568007099969,1
59,2022,2022,MS,Asthma,Current asthma among adults,Crude Prevalence,7.3,5.7,9.2,Sex,Male,28,CRDPREV,,,,,32.745510099000455,-89.53803082499968,1
60,2022,2022,NE,Disability,Adults with any disability,Crude Prevalence,23.0,21.2,24.9,Sex,Male,31,CRDPREV,,,,,41.6410409880005,-99.36572062299967,0
61,2022,2022,NE,Oral Health,No teeth lost among adults aged 18-64 years,Crude Prevalence,68.7,66.1,71.1,Sex,Male,31,CRDPREV,,,,,41.6410409880005,-99.36572062299967,0
62,2022,2022,OK,Immunization,Influenza vaccination among adults,Crude Prevalence,67.8,65.2,70.3,Age,Age >=65,40,CRDPREV,,,,,35.47203135600046,-97.52107021399968,1
63,2022,2022,OK,Mental Health,Frequent mental distress among adults,Crude Prevalence,23.5,21.3,25.8,Age,Age 18-44,40,CRDPREV,,,,,35.47203135600046,-97.52107021399968,1
64,2022,2022,OR,Arthritis,Arthritis among adults,Crude Prevalence,55.4,52.3,58.5,Age,Age >=65,41,CRDPREV,,,,,44.56744942400047,-120.15503132599969,2
65,2022,2022,OR,Immunization,Influenza vaccination among adults,Crude Prevalence,31.9,27.4,36.8,Race/Ethnicity,Hispanic,41,CRDPREV,,,,,44.56744942400047,-120.15503132599969,2
66,2019,2019,GU,Alcohol,Alcohol use among high school students,Crude Prevalence,28.4,22.4,35.2,Sex,Male,66,CRDPREV,,,,,13.444304,144.793731,3
67,2019,2019,LA,Asthma,Current asthma among adults,Crude Prevalence,12.0,10.6,13.7,Sex,Female,22,CRDPREV,,,,,31.31266064400046,-92.44568007099969,1
68,2019,2019,MD,Arthritis,Arthritis among adults,Crude Prevalence,50.6,48.9,52.3,Age,Age >=65,24,CRDPREV,,,,,39.29058096400047,-76.60926011099963,0
69,2019,2019,IL,Diabetes,Diabetes among adults,Crude Prevalence,24.4,21.9,27.0,Age,Age >=65,17,CRDPREV,,,,,40.48501028300046,-88.99771017799969,0
70,2019,2019,OH,Asthma,Current asthma among adults,Crude Prevalence,9.0,7.8,10.3,Sex,Male,39,CRDPREV,,,,,40.06021014100048,-82.40426005599966,2
71,2019,2019,NM,Asthma,Current asthma among adults,Crude Prevalence,7.2,6.0,8.7,Sex,Male,35,CRDPREV,,,,,34.52088095200048,-106.24058098499967,2
72,2019,2019,AZ,"Nutrition, Physical Activity, and Weight Status",Obesity among adults,Crude Prevalence,57.9,49.8,65.7,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",4,CRDPREV,,,,,34.865970280000454,-111.76381127699972,2
73,2019,2019,AR,Diabetes,Diabetes among adults,Crude Prevalence,18.7,15.1,22.8,Race/Ethnicity,"Black, non-Hispanic",5,CRDPREV,,,,,34.74865012400045,-92.27449074299966,1
74,2019,2019,CA,Arthritis,Received health care provider counseling for physical activity among adults with arthritis,Crude Prevalence,72.3,70.0,74.5,Overall,Overall,6,CRDPREV,,,,,37.63864012300047,-120.99999953799971,2
75,2018,2019,TX,Oral Health,Receipt of evidence-based preventive dental services in the past 12 months among children and adolescents aged 1-17 years,Crude Prevalence,43.3,37.0,49.9,Race/Ethnicity,Hispanic,48,CRDPREV,,,,,31.827240407000488,-99.42677020599967,2
76,2019,2019,AL,Mental Health,Depression among adults,Crude Prevalence,25.9,23.9,28.1,Age,Age 45-64,1,CRDPREV,,,,,32.84057112200048,-86.63186076199969,1
77,2019,2019,AK,"Nutrition, Physical Activity, and Weight Status",No leisure-time physical activity among adults,Crude Prevalence,19.4,16.9,22.2,Race/Ethnicity,"White, non-Hispanic",2,CRDPREV,,,,,64.84507995700051,-147.72205903599973,2
78,2018,2019,DC,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,Crude Prevalence,82.2,77.0,86.4,Race/Ethnicity,"White, non-Hispanic",11,CRDPREV,,,,,38.907192,-77.036871,0
79,2018,2019,IN,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,Crude Prevalence,25.4,19.9,31.7,Sex,Male,18,CRDPREV,,,,,39.766910452000445,-86.14996019399968,2
80,2018,2019,IN,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,Crude Prevalence,78.0,73.0,82.3,Sex,Male,18,CRDPREV,,,,,39.766910452000445,-86.14996019399968,2
81,2019,2019,AL,Mental Health,Frequent mental distress among adults,Crude Prevalence,18.1,16.6,19.8,Race/Ethnicity,"White, non-Hispanic",1,CRDPREV,,,,,32.84057112200048,-86.63186076199969,1
82,2018,2019,MA,Oral Health,Receipt of evidence-based preventive dental services in the past 12 months among children and adolescents aged 1-17 years,Crude Prevalence,39.6,29.6,50.5,Race/Ethnicity,Hispanic,25,CRDPREV,,,,,42.27687047000046,-72.08269067499964,0
83,2018,2019,ME,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,Crude Prevalence,79.0,55.8,91.9,Race/Ethnicity,Hispanic,23,CRDPREV,,,,,45.254228894000505,-68.98503133599962,2
84,2018,2019,GA,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,Crude Prevalence,29.0,22.2,37.0,Sex,Male,13,CRDPREV,,,,,32.83968109300048,-83.62758034599966,2
85,2018,2019,PA,Sleep,Short sleep duration among children aged 4 months to 14 years,Crude Prevalence,58.0,42.1,72.4,Race/Ethnicity,Hispanic,42,CRDPREV,,,,,40.79373015200048,-77.86070029399963,0
86,2019,2019,AR,Chronic Obstructive Pulmonary Disease,Chronic obstructive pulmonary disease among adults,Crude Prevalence,4.5,3.2,6.2,Age,Age 18-44,5,CRDPREV,,,,,34.74865012400045,-92.27449074299966,1
87,2019,2019,CA,Cardiovascular Disease,Taking medicine for high cholesterol among adults,Crude Prevalence,31.6,30.0,33.2,Sex,Male,6,CRDPREV,,,,,37.63864012300047,-120.99999953799971,2
88,2019,2019,AK,"Nutrition, Physical Activity, and Weight Status",Obesity among adults,Crude Prevalence,28.6,25.8,31.6,Race/Ethnicity,"White, non-Hispanic",2,CRDPREV,,,,,64.84507995700051,-147.72205903599973,2
89,2018,2019,FL,Sleep,Short sleep duration among children aged 4 months to 14 years,Crude Prevalence,52.9,40.8,64.7,Race/Ethnicity,"Black, non-Hispanic",12,CRDPREV,,,,,28.932040377000476,-81.92896053899966,2
90,2019,2019,AL,"Nutrition, Physical Activity, and Weight Status",Consumed vegetables less than one time daily among high school students,Crude Prevalence,8.9,6.9,11.4,Race/Ethnicity,"White, non-Hispanic",1,CRDPREV,,,,,32.84057112200048,-86.63186076199969,1
91,2019,2019,AZ,Mental Health,Frequent mental distress among adults,Crude Prevalence,14.6,13.1,16.2,Race/Ethnicity,"White, non-Hispanic",4,CRDPREV,,,,,34.865970280000454,-111.76381127699972,2
92,2018,2019,OR,Sleep,Short sleep duration among children aged 4 months to 14 years,Crude Prevalence,36.0,29.1,43.5,Age,Age 4 m - 5 y,41,CRDPREV,,,,,44.56744942400047,-120.15503132599969,2
93,2019,2019,AL,Arthritis,Received health care provider counseling for physical activity among adults with arthritis,Crude Prevalence,48.0,31.1,65.4,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",1,CRDPREV,,,,,32.84057112200048,-86.63186076199969,1
94,2018,2019,NY,Sleep,Short sleep duration among children aged 4 months to 14 years,Crude Prevalence,37.3,31.5,43.5,Age,Age 6-14,36,CRDPREV,,,,,42.82700103200045,-75.54397042699964,0
95,2019,2019,AL,Arthritis,Have taken an educational class to learn how to manage arthritis symptoms among adults with arthritis,Crude Prevalence,20.1,15.0,26.3,Age,Age 18-44,1,CRDPREV,,,,,32.84057112200048,-86.63186076199969,1
96,2018,2019,VA,Sleep,Short sleep duration among children aged 4 months to 14 years,Crude Prevalence,34.5,29.5,39.9,Age,Age 6-14,51,CRDPREV,,,,,37.54268067400045,-78.45789046299967,0
97,2019,2019,CA,Chronic Obstructive Pulmonary Disease,Chronic obstructive pulmonary disease among adults,Crude Prevalence,3.9,3.3,4.6,Sex,Male,6,CRDPREV,,,,,37.63864012300047,-120.99999953799971,2
98,2019,2019,CA,Chronic Obstructive Pulmonary Disease,Current smoking among adults with chronic obstructive pulmonary disease,Crude Prevalence,18.0,13.4,23.8,Sex,Female,6,CRDPREV,,,,,37.63864012300047,-120.99999953799971,2
99,2018,2019,NY,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,Crude Prevalence,27.9,21.2,35.8,Sex,Male,36,CRDPREV,,,,,42.82700103200045,-75.54397042699964,0
100,2019,2019,AR,Tobacco,Current electronic vapor product use among high school students,Crude Prevalence,5.0,2.5,9.6,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",5,CRDPREV,,,,,34.74865012400045,-92.27449074299966,1
101,2019,2019,AR,Tobacco,Current smokeless tobacco use among high school students,Crude Prevalence,7.3,5.9,9.1,Overall,Overall,5,CRDPREV,,,,,34.74865012400045,-92.27449074299966,1
102,2019,2019,AL,Arthritis,Work limitation due to arthritis among adults aged 18-64 years with arthritis,Crude Prevalence,51.5,47.4,55.5,Sex,Female,1,CRDPREV,,,,,32.84057112200048,-86.63186076199969,1
103,2019,2019,AR,Social Determinants of Health,Unemployment rate among people 16 years and older in the labor force,Crude Prevalence,4.8,4.4,5.3,Overall,Overall,5,CRDPREV,,,,,34.74865012400045,-92.27449074299966,1
104,2019,2019,AZ,Diabetes,Diabetes among adults,Crude Prevalence,15.1,13.0,17.5,Age,Age 45-64,4,CRDPREV,,,,,34.865970280000454,-111.76381127699972,2
105,2019,2019,AZ,Disability,Adults with any disability,Crude Prevalence,31.5,29.2,33.9,Sex,Female,4,CRDPREV,,,,,34.865970280000454,-111.76381127699972,2
106,2018,2019,MA,Sleep,Short sleep duration among children aged 4 months to 14 years,Crude Prevalence,9.4,2.9,26.6,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",25,CRDPREV,,,,,42.27687047000046,-72.08269067499964,0
107,2018,2019,ID,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,Crude Prevalence,83.8,79.7,87.2,Sex,Male,16,CRDPREV,,,,,43.682630005000476,-114.3637300419997,2
108,2018,2019,ME,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,Crude Prevalence,88.1,83.9,91.3,Sex,Female,23,CRDPREV,,,,,45.254228894000505,-68.98503133599962,2
109,2019,2019,AZ,Arthritis,Physical inactivity among adults with arthritis,Crude Prevalence,28.7,19.6,40.0,Age,Age 18-44,4,CRDPREV,,,,,34.865970280000454,-111.76381127699972,2
110,2018,2019,ME,Oral Health,Receipt of evidence-based preventive dental services in the past 12 months among children and adolescents aged 1-17 years,Crude Prevalence,49.0,43.6,54.5,Sex,Male,23,CRDPREV,,,,,45.254228894000505,-68.98503133599962,2
111,2019,2019,AZ,"Nutrition, Physical Activity, and Weight Status","Met aerobic physical activity guideline for substantial health benefits, adults",Crude Prevalence,63.8,48.3,76.9,Race/Ethnicity,"Asian, non-Hispanic",4,CRDPREV,,,,,34.865970280000454,-111.76381127699972,2
112,2019,2019,AK,"Nutrition, Physical Activity, and Weight Status",Consumed vegetables less than one time daily among adults,Crude Prevalence,16.9,13.6,20.8,Age,Age >=65,2,CRDPREV,,,,,64.84507995700051,-147.72205903599973,2
113,2018,2019,MT,Sleep,Short sleep duration among children aged 4 months to 14 years,Crude Prevalence,23.3,19.5,27.6,Race/Ethnicity,"White, non-Hispanic",30,CRDPREV,,,,,47.06652897200047,-109.42442064499971,2
114,2019,2019,AR,Sleep,Short sleep duration among high school students,Crude Prevalence,75.0,69.9,79.6,Grade,Grade 9,5,CRDPREV,,,,,34.74865012400045,-92.27449074299966,1
115,2018,2019,SD,Sleep,Short sleep duration among children aged 4 months to 14 years,Crude Prevalence,29.8,25.9,34.1,Overall,Overall,46,CRDPREV,,,,,44.353130053000484,-100.3735306369997,0
116,2018,2019,NC,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,Crude Prevalence,25.4,19.7,32.0,Race/Ethnicity,"White, non-Hispanic",37,CRDPREV,,,,,35.466220975000454,-79.15925046299964,2
117,2019,2020,AK,Cognitive Health and Caregiving,Discussed symptoms of subjective cognitive decline with a health care professional among adults aged 45 years and older with subjective cognitive decline,Crude Prevalence,36.9,24.1,51.8,Age,Age >=65,2,CRDPREV,,,,,64.84507995700051,-147.72205903599973,2
118,2019,2019,AL,Oral Health,Preventive dental care in the 12 months before pregnancy among women with a recent live birth,Crude Prevalence,25.0,20.0,30.7,Race/Ethnicity,"Black, non-Hispanic",1,CRDPREV,,,,,32.84057112200048,-86.63186076199969,1
119,2018,2019,VA,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,Crude Prevalence,76.1,61.0,86.7,Race/Ethnicity,"Asian, non-Hispanic",51,CRDPREV,,,,,37.54268067400045,-78.45789046299967,0
120,2019,2019,AL,Alcohol,Binge drinking prevalence among high school students,Crude Prevalence,9.4,7.1,12.2,Sex,Male,1,CRDPREV,,,,,32.84057112200048,-86.63186076199969,1
121,2019,2019,AL,Tobacco,Current tobacco use of any tobacco product among high school students,Crude Prevalence,30.0,17.7,46.0,Race/Ethnicity,"Multiracial, non-Hispanic",1,CRDPREV,,,,,32.84057112200048,-86.63186076199969,1
122,2018,2019,OH,Oral Health,Receipt of evidence-based preventive dental services in the past 12 months among children and adolescents aged 1-17 years,Crude Prevalence,38.9,23.2,57.3,Race/Ethnicity,Hispanic,39,CRDPREV,,,,,40.06021014100048,-82.40426005599966,2
123,2018,2019,IA,Oral Health,Receipt of evidence-based preventive dental services in the past 12 months among children and adolescents aged 1-17 years,Crude Prevalence,58.7,54.6,62.8,Race/Ethnicity,"White, non-Hispanic",19,CRDPREV,,,,,42.46940091300047,-93.81649055599968,0
124,2018,2019,OR,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,Crude Prevalence,28.0,23.0,33.6,Overall,Overall,41,CRDPREV,,,,,44.56744942400047,-120.15503132599969,2
125,2018,2019,CA,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,Crude Prevalence,23.2,16.5,31.6,Sex,Female,6,CRDPREV,,,,,37.63864012300047,-120.99999953799971,2
126,2019,2019,AL,"Nutrition, Physical Activity, and Weight Status",Consumed vegetables less than one time daily among adults,Crude Prevalence,27.0,15.6,42.5,Race/Ethnicity,"Multiracial, non-Hispanic",1,CRDPREV,,,,,32.84057112200048,-86.63186076199969,1
127,2019,2019,AR,Arthritis,Activity limitation due to arthritis among adults with arthritis,Crude Prevalence,6.7,5.2,8.5,Age,Age 18-44,5,CRDPREV,,,,,34.74865012400045,-92.27449074299966,1
128,2018,2019,HI,Oral Health,Receipt of evidence-based preventive dental services in the past 12 months among children and adolescents aged 1-17 years,Crude Prevalence,56.6,46.6,66.0,Race/Ethnicity,"White, non-Hispanic",15,CRDPREV,,,,,21.304850435000446,-157.85774940299973,0
129,2019,2019,AR,"Nutrition, Physical Activity, and Weight Status",No leisure-time physical activity among adults,Crude Prevalence,37.8,23.0,55.2,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",5,CRDPREV,,,,,34.74865012400045,-92.27449074299966,1
130,2019,2019,AR,Immunization,Influenza vaccination among adults,Crude Prevalence,24.5,16.2,35.4,Race/Ethnicity,"Multiracial, non-Hispanic",5,CRDPREV,,,,,34.74865012400045,-92.27449074299966,1
131,2018,2019,IL,Sleep,Short sleep duration among children aged 4 months to 14 years,Crude Prevalence,34.0,20.3,51.0,Race/Ethnicity,"Asian, non-Hispanic",17,CRDPREV,,,,,40.48501028300046,-88.99771017799969,0
132,2018,2019,NV,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,Crude Prevalence,85.5,81.2,88.9,Race/Ethnicity,"White, non-Hispanic",32,CRDPREV,,,,,39.493240390000494,-117.07184056399967,2
133,2018,2019,CT,Sleep,Short sleep duration among children aged 4 months to 14 years,Crude Prevalence,20.7,16.4,25.7,Race/Ethnicity,"White, non-Hispanic",9,CRDPREV,,,,,41.56266102000046,-72.64984095199964,0
134,2019,2019,AZ,Diabetes,Diabetes among adults,Crude Prevalence,17.8,12.2,25.2,Race/Ethnicity,"Black, non-Hispanic",4,CRDPREV,,,,,34.865970280000454,-111.76381127699972,2
135,2019,2019,AR,Sleep,Short sleep duration among high school students,Crude Prevalence,80.2,72.4,86.2,Race/Ethnicity,Hispanic,5,CRDPREV,,,,,34.74865012400045,-92.27449074299966,1
136,2018,2019,CA,Oral Health,Visited dentist or other oral health care provider in the past 12 months among children and adolescents aged 1-17 years,Crude Prevalence,84.8,81.5,87.7,Overall,Overall,6,CRDPREV,,,,,37.63864012300047,-120.99999953799971,2
137,2018,2019,MO,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,Crude Prevalence,29.8,24.7,35.5,Overall,Overall,29,CRDPREV,,,,,38.635790776000476,-92.56630005299968,2
